"lat","lon","year","hooks","fleet","res","reslat","reslon","pixels","hooks2"
-5,90,2019,1500,"TWN","5*5",5,5,1,1500
-10,45,2019,8550,"TWN","5*5",5,5,1,8550
-10,60,2019,224150,"TWN","5*5",5,5,1,224150
-10,65,2019,77616,"TWN","5*5",5,5,1,77616
-15,60,2019,180500,"TWN","5*5",5,5,1,180500
-15,65,2019,40220,"TWN","5*5",5,5,1,40220
-35,35,2019,3740,"TWN","5*5",5,5,1,3740
-35,40,2019,139558,"TWN","5*5",5,5,1,139558
-35,45,2019,3000,"TWN","5*5",5,5,1,3000
-35,50,2019,3024,"TWN","5*5",5,5,1,3024
-35,55,2019,28440,"TWN","5*5",5,5,1,28440
-35,60,2019,2688,"TWN","5*5",5,5,1,2688
-40,25,2019,3600,"TWN","5*5",5,5,1,3600
-40,30,2019,42000,"TWN","5*5",5,5,1,42000
-40,35,2019,567680,"TWN","5*5",5,5,1,567680
-40,40,2019,1900769,"TWN","5*5",5,5,1,1900769
-40,45,2019,1012880,"TWN","5*5",5,5,1,1012880
-40,50,2019,310614,"TWN","5*5",5,5,1,310614
-40,55,2019,467521,"TWN","5*5",5,5,1,467521
-40,60,2019,555638,"TWN","5*5",5,5,1,555638
-40,65,2019,851245,"TWN","5*5",5,5,1,851245
-45,45,2019,191166,"TWN","5*5",5,5,1,191166
-45,50,2019,38640,"TWN","5*5",5,5,1,38640
-45,55,2019,285440,"TWN","5*5",5,5,1,285440
-45,60,2019,147420,"TWN","5*5",5,5,1,147420
-45,65,2019,30905,"TWN","5*5",5,5,1,30905
0,60,2019,379792,"TWN","5*5",5,5,1,379792
0,65,2019,66872,"TWN","5*5",5,5,1,66872
-5,45,2019,40400,"TWN","5*5",5,5,1,40400
-5,50,2019,10200,"TWN","5*5",5,5,1,10200
-5,55,2019,13600,"TWN","5*5",5,5,1,13600
-5,60,2019,435442,"TWN","5*5",5,5,1,435442
-5,65,2019,76002,"TWN","5*5",5,5,1,76002
-5,75,2019,27360,"TWN","5*5",5,5,1,27360
-10,60,2019,55120,"TWN","5*5",5,5,1,55120
-10,65,2019,29736,"TWN","5*5",5,5,1,29736
-15,60,2019,148104,"TWN","5*5",5,5,1,148104
-15,65,2019,34068,"TWN","5*5",5,5,1,34068
-20,60,2019,4312,"TWN","5*5",5,5,1,4312
-25,55,2019,2500,"TWN","5*5",5,5,1,2500
-30,55,2019,2500,"TWN","5*5",5,5,1,2500
-35,30,2019,196000,"TWN","5*5",5,5,1,196000
-35,35,2019,12605,"TWN","5*5",5,5,1,12605
-35,40,2019,319216,"TWN","5*5",5,5,1,319216
-35,45,2019,200664,"TWN","5*5",5,5,1,200664
-35,50,2019,15220,"TWN","5*5",5,5,1,15220
-35,55,2019,88792,"TWN","5*5",5,5,1,88792
-35,60,2019,48432,"TWN","5*5",5,5,1,48432
-35,65,2019,233538,"TWN","5*5",5,5,1,233538
-40,30,2019,139600,"TWN","5*5",5,5,1,139600
-40,35,2019,517030,"TWN","5*5",5,5,1,517030
-40,40,2019,1334996,"TWN","5*5",5,5,1,1334996
-40,45,2019,1366840,"TWN","5*5",5,5,1,1366840
-40,50,2019,711211,"TWN","5*5",5,5,1,711211
-40,55,2019,973306,"TWN","5*5",5,5,1,973306
-40,60,2019,497820,"TWN","5*5",5,5,1,497820
-40,65,2019,873835,"TWN","5*5",5,5,1,873835
0,60,2019,182708,"TWN","5*5",5,5,1,182708
0,65,2019,432356,"TWN","5*5",5,5,1,432356
5,60,2019,2300,"TWN","5*5",5,5,1,2300
5,65,2019,1680,"TWN","5*5",5,5,1,1680
-5,60,2019,36950,"TWN","5*5",5,5,1,36950
-5,65,2019,63477,"TWN","5*5",5,5,1,63477
-5,75,2019,16800,"TWN","5*5",5,5,1,16800
-10,55,2019,13500,"TWN","5*5",5,5,1,13500
-10,60,2019,53400,"TWN","5*5",5,5,1,53400
-10,65,2019,46560,"TWN","5*5",5,5,1,46560
-15,60,2019,60912,"TWN","5*5",5,5,1,60912
-15,65,2019,5724,"TWN","5*5",5,5,1,5724
-35,30,2019,127200,"TWN","5*5",5,5,1,127200
-35,35,2019,926930,"TWN","5*5",5,5,1,926930
-35,40,2019,933009,"TWN","5*5",5,5,1,933009
-35,45,2019,349734,"TWN","5*5",5,5,1,349734
-35,50,2019,1073108,"TWN","5*5",5,5,1,1073108
-35,55,2019,1689297,"TWN","5*5",5,5,1,1689297
-35,60,2019,220010,"TWN","5*5",5,5,1,220010
-35,65,2019,895500,"TWN","5*5",5,5,1,895500
-40,30,2019,67500,"TWN","5*5",5,5,1,67500
-40,35,2019,178670,"TWN","5*5",5,5,1,178670
-40,40,2019,511605,"TWN","5*5",5,5,1,511605
-40,45,2019,279962,"TWN","5*5",5,5,1,279962
-40,50,2019,50840,"TWN","5*5",5,5,1,50840
-40,55,2019,142859,"TWN","5*5",5,5,1,142859
-40,60,2019,9600,"TWN","5*5",5,5,1,9600
-40,65,2019,17700,"TWN","5*5",5,5,1,17700
-45,35,2019,3825,"TWN","5*5",5,5,1,3825
0,60,2019,101970,"TWN","5*5",5,5,1,101970
0,65,2019,498244,"TWN","5*5",5,5,1,498244
5,65,2019,223639,"TWN","5*5",5,5,1,223639
-5,60,2019,17088,"TWN","5*5",5,5,1,17088
-5,65,2019,44232,"TWN","5*5",5,5,1,44232
-10,60,2019,84728,"TWN","5*5",5,5,1,84728
-10,65,2019,74660,"TWN","5*5",5,5,1,74660
-15,60,2019,11868,"TWN","5*5",5,5,1,11868
-30,35,2019,196680,"TWN","5*5",5,5,1,196680
-30,40,2019,322040,"TWN","5*5",5,5,1,322040
-30,45,2019,14770,"TWN","5*5",5,5,1,14770
-30,50,2019,406103,"TWN","5*5",5,5,1,406103
-30,55,2019,367087,"TWN","5*5",5,5,1,367087
-30,60,2019,75545,"TWN","5*5",5,5,1,75545
-35,30,2019,56900,"TWN","5*5",5,5,1,56900
-35,35,2019,1071490,"TWN","5*5",5,5,1,1071490
-35,40,2019,829670,"TWN","5*5",5,5,1,829670
-35,45,2019,837481,"TWN","5*5",5,5,1,837481
-35,50,2019,956567,"TWN","5*5",5,5,1,956567
-35,55,2019,1322280,"TWN","5*5",5,5,1,1322280
-35,60,2019,787201,"TWN","5*5",5,5,1,787201
-35,65,2019,45900,"TWN","5*5",5,5,1,45900
-40,35,2019,3000,"TWN","5*5",5,5,1,3000
-40,40,2019,3300,"TWN","5*5",5,5,1,3300
0,60,2019,221401,"TWN","5*5",5,5,1,221401
0,65,2019,538221,"TWN","5*5",5,5,1,538221
0,90,2019,860,"TWN","5*5",5,5,1,860
5,65,2019,67588,"TWN","5*5",5,5,1,67588
-5,60,2019,56012,"TWN","5*5",5,5,1,56012
-5,75,2019,8600,"TWN","5*5",5,5,1,8600
-5,80,2019,860,"TWN","5*5",5,5,1,860
-10,55,2019,5400,"TWN","5*5",5,5,1,5400
-10,60,2019,137568,"TWN","5*5",5,5,1,137568
-10,65,2019,30528,"TWN","5*5",5,5,1,30528
-15,50,2019,25200,"TWN","5*5",5,5,1,25200
-15,55,2019,90150,"TWN","5*5",5,5,1,90150
-15,60,2019,65900,"TWN","5*5",5,5,1,65900
-15,65,2019,7632,"TWN","5*5",5,5,1,7632
-15,70,2019,7632,"TWN","5*5",5,5,1,7632
-25,50,2019,12600,"TWN","5*5",5,5,1,12600
-25,55,2019,3200,"TWN","5*5",5,5,1,3200
-25,60,2019,7000,"TWN","5*5",5,5,1,7000
-30,35,2019,315970,"TWN","5*5",5,5,1,315970
-30,40,2019,244170,"TWN","5*5",5,5,1,244170
-30,45,2019,412773,"TWN","5*5",5,5,1,412773
-30,50,2019,915257,"TWN","5*5",5,5,1,915257
-30,55,2019,222155,"TWN","5*5",5,5,1,222155
-30,60,2019,8400,"TWN","5*5",5,5,1,8400
-35,30,2019,14400,"TWN","5*5",5,5,1,14400
-35,35,2019,1460215,"TWN","5*5",5,5,1,1460215
-35,40,2019,678990,"TWN","5*5",5,5,1,678990
-35,45,2019,868407,"TWN","5*5",5,5,1,868407
-10,65,2019,12744,"TWN","5*5",5,5,1,12744
-35,50,2019,757553,"TWN","5*5",5,5,1,757553
-35,55,2019,946163,"TWN","5*5",5,5,1,946163
-35,60,2019,743971,"TWN","5*5",5,5,1,743971
-40,40,2019,34050,"TWN","5*5",5,5,1,34050
-40,60,2019,3000,"TWN","5*5",5,5,1,3000
0,60,2019,184415,"TWN","5*5",5,5,1,184415
0,65,2019,250628,"TWN","5*5",5,5,1,250628
5,60,2019,46050,"TWN","5*5",5,5,1,46050
5,65,2019,173299,"TWN","5*5",5,5,1,173299
-5,60,2019,4500,"TWN","5*5",5,5,1,4500
-5,65,2019,57676,"TWN","5*5",5,5,1,57676
-10,55,2019,6000,"TWN","5*5",5,5,1,6000
-10,60,2019,30768,"TWN","5*5",5,5,1,30768
-10,65,2019,44268,"TWN","5*5",5,5,1,44268
-15,50,2019,109000,"TWN","5*5",5,5,1,109000
-15,55,2019,454771,"TWN","5*5",5,5,1,454771
-15,65,2019,8624,"TWN","5*5",5,5,1,8624
-15,70,2019,33752,"TWN","5*5",5,5,1,33752
-15,75,2019,42720,"TWN","5*5",5,5,1,42720
-20,50,2019,14400,"TWN","5*5",5,5,1,14400
-20,55,2019,257268,"TWN","5*5",5,5,1,257268
-20,60,2019,3000,"TWN","5*5",5,5,1,3000
-25,50,2019,23935,"TWN","5*5",5,5,1,23935
-25,55,2019,59180,"TWN","5*5",5,5,1,59180
-30,35,2019,46500,"TWN","5*5",5,5,1,46500
-30,40,2019,212875,"TWN","5*5",5,5,1,212875
-30,45,2019,307605,"TWN","5*5",5,5,1,307605
-30,50,2019,754705,"TWN","5*5",5,5,1,754705
-30,55,2019,232912,"TWN","5*5",5,5,1,232912
-30,60,2019,37720,"TWN","5*5",5,5,1,37720
-35,30,2019,3600,"TWN","5*5",5,5,1,3600
-35,35,2019,173400,"TWN","5*5",5,5,1,173400
-35,40,2019,315130,"TWN","5*5",5,5,1,315130
-35,45,2019,443615,"TWN","5*5",5,5,1,443615
-35,50,2019,591080,"TWN","5*5",5,5,1,591080
-35,55,2019,236936,"TWN","5*5",5,5,1,236936
-35,60,2019,125940,"TWN","5*5",5,5,1,125940
0,65,2019,74270,"TWN","5*5",5,5,1,74270
5,60,2019,89855,"TWN","5*5",5,5,1,89855
5,65,2019,310877,"TWN","5*5",5,5,1,310877
-5,60,2019,2400,"TWN","5*5",5,5,1,2400
-5,65,2019,69792,"TWN","5*5",5,5,1,69792
-10,50,2019,48600,"TWN","5*5",5,5,1,48600
-10,55,2019,161050,"TWN","5*5",5,5,1,161050
-10,60,2019,32544,"TWN","5*5",5,5,1,32544
-15,50,2019,228900,"TWN","5*5",5,5,1,228900
-15,55,2019,768836,"TWN","5*5",5,5,1,768836
-15,60,2019,62050,"TWN","5*5",5,5,1,62050
-15,65,2019,17600,"TWN","5*5",5,5,1,17600
-15,75,2019,2156,"TWN","5*5",5,5,1,2156
-20,45,2019,55030,"TWN","5*5",5,5,1,55030
-20,50,2019,401770,"TWN","5*5",5,5,1,401770
-20,55,2019,1399961,"TWN","5*5",5,5,1,1399961
-20,60,2019,636476,"TWN","5*5",5,5,1,636476
-20,65,2019,65700,"TWN","5*5",5,5,1,65700
-25,45,2019,902000,"TWN","5*5",5,5,1,902000
-25,50,2019,342410,"TWN","5*5",5,5,1,342410
-25,55,2019,302189,"TWN","5*5",5,5,1,302189
-25,60,2019,255957,"TWN","5*5",5,5,1,255957
-30,40,2019,75276,"TWN","5*5",5,5,1,75276
-30,45,2019,607538,"TWN","5*5",5,5,1,607538
-30,50,2019,326570,"TWN","5*5",5,5,1,326570
-30,55,2019,154160,"TWN","5*5",5,5,1,154160
-30,60,2019,46290,"TWN","5*5",5,5,1,46290
-35,45,2019,7605,"TWN","5*5",5,5,1,7605
-35,50,2019,63445,"TWN","5*5",5,5,1,63445
0,60,2019,1872,"TWN","5*5",5,5,1,1872
0,65,2019,7200,"TWN","5*5",5,5,1,7200
5,60,2019,14700,"TWN","5*5",5,5,1,14700
5,65,2019,225644,"TWN","5*5",5,5,1,225644
5,85,2019,36720,"TWN","5*5",5,5,1,36720
-5,60,2019,58752,"TWN","5*5",5,5,1,58752
-5,65,2019,53888,"TWN","5*5",5,5,1,53888
-5,75,2019,4590,"TWN","5*5",5,5,1,4590
-5,80,2019,2295,"TWN","5*5",5,5,1,2295
-10,50,2019,14800,"TWN","5*5",5,5,1,14800
-10,55,2019,120450,"TWN","5*5",5,5,1,120450
-10,60,2019,29950,"TWN","5*5",5,5,1,29950
-15,50,2019,607430,"TWN","5*5",5,5,1,607430
-15,55,2019,748750,"TWN","5*5",5,5,1,748750
-20,45,2019,55060,"TWN","5*5",5,5,1,55060
-20,50,2019,212160,"TWN","5*5",5,5,1,212160
-20,55,2019,1010807,"TWN","5*5",5,5,1,1010807
-20,60,2019,1255764,"TWN","5*5",5,5,1,1255764
-20,65,2019,19468,"TWN","5*5",5,5,1,19468
-25,45,2019,877860,"TWN","5*5",5,5,1,877860
-25,50,2019,792105,"TWN","5*5",5,5,1,792105
-25,55,2019,798660,"TWN","5*5",5,5,1,798660
-25,60,2019,544219,"TWN","5*5",5,5,1,544219
-30,40,2019,75168,"TWN","5*5",5,5,1,75168
-30,45,2019,95585,"TWN","5*5",5,5,1,95585
-30,50,2019,657840,"TWN","5*5",5,5,1,657840
-30,55,2019,7100,"TWN","5*5",5,5,1,7100
0,60,2019,9360,"TWN","5*5",5,5,1,9360
0,65,2019,211952,"TWN","5*5",5,5,1,211952
5,60,2019,4200,"TWN","5*5",5,5,1,4200
5,65,2019,113328,"TWN","5*5",5,5,1,113328
5,85,2019,139841,"TWN","5*5",5,5,1,139841
10,85,2019,44645,"TWN","5*5",5,5,1,44645
15,85,2019,33950,"TWN","5*5",5,5,1,33950
15,90,2019,4320,"TWN","5*5",5,5,1,4320
-5,55,2019,86202,"TWN","5*5",5,5,1,86202
-5,60,2019,9800,"TWN","5*5",5,5,1,9800
-5,65,2019,20944,"TWN","5*5",5,5,1,20944
-10,50,2019,53050,"TWN","5*5",5,5,1,53050
-10,55,2019,155358,"TWN","5*5",5,5,1,155358
-10,60,2019,246242,"TWN","5*5",5,5,1,246242
-15,45,2019,6720,"TWN","5*5",5,5,1,6720
-15,50,2019,790700,"TWN","5*5",5,5,1,790700
-15,55,2019,957976,"TWN","5*5",5,5,1,957976
-15,60,2019,59520,"TWN","5*5",5,5,1,59520
-20,45,2019,17760,"TWN","5*5",5,5,1,17760
-20,50,2019,372910,"TWN","5*5",5,5,1,372910
-20,55,2019,721211,"TWN","5*5",5,5,1,721211
-20,60,2019,811615,"TWN","5*5",5,5,1,811615
-20,65,2019,112524,"TWN","5*5",5,5,1,112524
-25,45,2019,211742,"TWN","5*5",5,5,1,211742
-25,50,2019,1000181,"TWN","5*5",5,5,1,1000181
-25,55,2019,584106,"TWN","5*5",5,5,1,584106
-25,60,2019,429445,"TWN","5*5",5,5,1,429445
-25,65,2019,48720,"TWN","5*5",5,5,1,48720
-30,45,2019,10368,"TWN","5*5",5,5,1,10368
-30,50,2019,151750,"TWN","5*5",5,5,1,151750
-30,55,2019,38656,"TWN","5*5",5,5,1,38656
-25,55,2019,11788,"TWN","5*5",5,5,1,11788
0,45,2019,3089,"TWN","5*5",5,5,1,3089
0,50,2019,154960,"TWN","5*5",5,5,1,154960
0,55,2019,121664,"TWN","5*5",5,5,1,121664
0,60,2019,81560,"TWN","5*5",5,5,1,81560
0,65,2019,46600,"TWN","5*5",5,5,1,46600
0,80,2019,21621,"TWN","5*5",5,5,1,21621
0,85,2019,9266,"TWN","5*5",5,5,1,9266
5,50,2019,74823,"TWN","5*5",5,5,1,74823
5,55,2019,63974,"TWN","5*5",5,5,1,63974
5,60,2019,55866,"TWN","5*5",5,5,1,55866
5,65,2019,286578,"TWN","5*5",5,5,1,286578
-5,40,2019,36813,"TWN","5*5",5,5,1,36813
-5,45,2019,395491,"TWN","5*5",5,5,1,395491
-5,50,2019,487630,"TWN","5*5",5,5,1,487630
-5,55,2019,134487,"TWN","5*5",5,5,1,134487
-5,60,2019,188832,"TWN","5*5",5,5,1,188832
-5,65,2019,123961,"TWN","5*5",5,5,1,123961
-5,75,2019,6028,"TWN","5*5",5,5,1,6028
-5,80,2019,9189,"TWN","5*5",5,5,1,9189
-10,40,2019,389044,"TWN","5*5",5,5,1,389044
-10,45,2019,1173462,"TWN","5*5",5,5,1,1173462
-10,50,2019,267303,"TWN","5*5",5,5,1,267303
-10,55,2019,63684,"TWN","5*5",5,5,1,63684
-10,60,2019,418405,"TWN","5*5",5,5,1,418405
-10,65,2019,625131,"TWN","5*5",5,5,1,625131
-15,40,2019,2921,"TWN","5*5",5,5,1,2921
-15,45,2019,106421,"TWN","5*5",5,5,1,106421
-15,50,2019,541361,"TWN","5*5",5,5,1,541361
-15,55,2019,231344,"TWN","5*5",5,5,1,231344
-15,60,2019,402560,"TWN","5*5",5,5,1,402560
-15,65,2019,144408,"TWN","5*5",5,5,1,144408
-15,70,2019,74720,"TWN","5*5",5,5,1,74720
-15,75,2019,12370,"TWN","5*5",5,5,1,12370
-20,40,2019,106199,"TWN","5*5",5,5,1,106199
-20,45,2019,2921,"TWN","5*5",5,5,1,2921
-20,50,2019,5791,"TWN","5*5",5,5,1,5791
-20,55,2019,133297,"TWN","5*5",5,5,1,133297
-20,60,2019,101132,"TWN","5*5",5,5,1,101132
-25,60,2019,11788,"TWN","5*5",5,5,1,11788
-40,20,2019,135010,"TWN","5*5",5,5,1,135010
-40,25,2019,14552,"TWN","5*5",5,5,1,14552
0,45,2019,12355,"TWN","5*5",5,5,1,12355
0,50,2019,364335,"TWN","5*5",5,5,1,364335
0,55,2019,53892,"TWN","5*5",5,5,1,53892
0,60,2019,66445,"TWN","5*5",5,5,1,66445
0,65,2019,8687,"TWN","5*5",5,5,1,8687
0,80,2019,5908,"TWN","5*5",5,5,1,5908
0,85,2019,35308,"TWN","5*5",5,5,1,35308
5,50,2019,69881,"TWN","5*5",5,5,1,69881
5,55,2019,275129,"TWN","5*5",5,5,1,275129
5,60,2019,12355,"TWN","5*5",5,5,1,12355
-5,45,2019,467912,"TWN","5*5",5,5,1,467912
-5,50,2019,306983,"TWN","5*5",5,5,1,306983
-5,55,2019,306162,"TWN","5*5",5,5,1,306162
-5,60,2019,394883,"TWN","5*5",5,5,1,394883
-5,65,2019,348656,"TWN","5*5",5,5,1,348656
-5,80,2019,17239,"TWN","5*5",5,5,1,17239
-10,45,2019,251551,"TWN","5*5",5,5,1,251551
-10,50,2019,14652,"TWN","5*5",5,5,1,14652
-10,55,2019,57005,"TWN","5*5",5,5,1,57005
-10,60,2019,298759,"TWN","5*5",5,5,1,298759
-10,65,2019,145437,"TWN","5*5",5,5,1,145437
-10,75,2019,11583,"TWN","5*5",5,5,1,11583
-10,80,2019,15444,"TWN","5*5",5,5,1,15444
-10,85,2019,6332,"TWN","5*5",5,5,1,6332
-15,45,2019,3093,"TWN","5*5",5,5,1,3093
-15,50,2019,38886,"TWN","5*5",5,5,1,38886
-15,55,2019,20009,"TWN","5*5",5,5,1,20009
-15,60,2019,167899,"TWN","5*5",5,5,1,167899
-15,65,2019,126875,"TWN","5*5",5,5,1,126875
-15,75,2019,27285,"TWN","5*5",5,5,1,27285
-15,80,2019,39159,"TWN","5*5",5,5,1,39159
-15,90,2019,9702,"TWN","5*5",5,5,1,9702
-20,40,2019,40018,"TWN","5*5",5,5,1,40018
-20,55,2019,21343,"TWN","5*5",5,5,1,21343
-20,60,2019,10914,"TWN","5*5",5,5,1,10914
-20,70,2019,22030,"TWN","5*5",5,5,1,22030
-25,95,2019,25062,"TWN","5*5",5,5,1,25062
-20,75,2019,15118,"TWN","5*5",5,5,1,15118
-20,95,2019,10611,"TWN","5*5",5,5,1,10611
-25,55,2019,17786,"TWN","5*5",5,5,1,17786
-25,65,2019,9095,"TWN","5*5",5,5,1,9095
-25,75,2019,21646,"TWN","5*5",5,5,1,21646
-25,95,2019,51741,"TWN","5*5",5,5,1,51741
-30,60,2019,9095,"TWN","5*5",5,5,1,9095
-30,65,2019,9500,"TWN","5*5",5,5,1,9500
-30,95,2019,3537,"TWN","5*5",5,5,1,3537
-30,100,2019,7074,"TWN","5*5",5,5,1,7074
-35,45,2019,8489,"TWN","5*5",5,5,1,8489
-40,20,2019,76802,"TWN","5*5",5,5,1,76802
0,50,2019,28049,"TWN","5*5",5,5,1,28049
0,55,2019,63086,"TWN","5*5",5,5,1,63086
0,60,2019,120120,"TWN","5*5",5,5,1,120120
0,65,2019,106559,"TWN","5*5",5,5,1,106559
0,85,2019,8687,"TWN","5*5",5,5,1,8687
5,50,2019,11120,"TWN","5*5",5,5,1,11120
5,55,2019,63955,"TWN","5*5",5,5,1,63955
5,85,2019,8687,"TWN","5*5",5,5,1,8687
-5,40,2019,114618,"TWN","5*5",5,5,1,114618
-5,45,2019,1026020,"TWN","5*5",5,5,1,1026020
-5,50,2019,300641,"TWN","5*5",5,5,1,300641
-5,55,2019,350920,"TWN","5*5",5,5,1,350920
-5,60,2019,412645,"TWN","5*5",5,5,1,412645
-5,65,2019,126596,"TWN","5*5",5,5,1,126596
-5,75,2019,7867,"TWN","5*5",5,5,1,7867
-5,80,2019,8726,"TWN","5*5",5,5,1,8726
-5,85,2019,5792,"TWN","5*5",5,5,1,5792
-10,40,2019,50384,"TWN","5*5",5,5,1,50384
-10,45,2019,417780,"TWN","5*5",5,5,1,417780
-10,50,2019,123035,"TWN","5*5",5,5,1,123035
-10,55,2019,65306,"TWN","5*5",5,5,1,65306
-10,60,2019,191477,"TWN","5*5",5,5,1,191477
-10,65,2019,133719,"TWN","5*5",5,5,1,133719
-10,75,2019,17374,"TWN","5*5",5,5,1,17374
-10,80,2019,57055,"TWN","5*5",5,5,1,57055
-15,60,2019,54722,"TWN","5*5",5,5,1,54722
-15,80,2019,37593,"TWN","5*5",5,5,1,37593
-20,95,2019,10914,"TWN","5*5",5,5,1,10914
-25,90,2019,3638,"TWN","5*5",5,5,1,3638
-30,100,2019,3537,"TWN","5*5",5,5,1,3537
-35,40,2019,16978,"TWN","5*5",5,5,1,16978
-35,60,2019,10005,"TWN","5*5",5,5,1,10005
-35,65,2019,12309,"TWN","5*5",5,5,1,12309
-35,95,2019,9702,"TWN","5*5",5,5,1,9702
-40,20,2019,92971,"TWN","5*5",5,5,1,92971
-40,25,2019,311527,"TWN","5*5",5,5,1,311527
-40,30,2019,23036,"TWN","5*5",5,5,1,23036
-40,35,2019,76398,"TWN","5*5",5,5,1,76398
-40,40,2019,118841,"TWN","5*5",5,5,1,118841
-40,45,2019,64271,"TWN","5*5",5,5,1,64271
-40,50,2019,99994,"TWN","5*5",5,5,1,99994
-40,55,2019,105886,"TWN","5*5",5,5,1,105886
-40,60,2019,69498,"TWN","5*5",5,5,1,69498
-40,65,2019,138655,"TWN","5*5",5,5,1,138655
-40,70,2019,261884,"TWN","5*5",5,5,1,261884
-40,85,2019,21323,"TWN","5*5",5,5,1,21323
-40,90,2019,69122,"TWN","5*5",5,5,1,69122
-40,95,2019,151557,"TWN","5*5",5,5,1,151557
-40,100,2019,89409,"TWN","5*5",5,5,1,89409
-40,105,2019,46183,"TWN","5*5",5,5,1,46183
-40,110,2019,24921,"TWN","5*5",5,5,1,24921
-45,40,2019,16978,"TWN","5*5",5,5,1,16978
-45,55,2019,9823,"TWN","5*5",5,5,1,9823
-45,60,2019,14856,"TWN","5*5",5,5,1,14856
-45,65,2019,530059,"TWN","5*5",5,5,1,530059
-45,70,2019,94103,"TWN","5*5",5,5,1,94103
-45,90,2019,4346,"TWN","5*5",5,5,1,4346
0,45,2019,3089,"TWN","5*5",5,5,1,3089
0,50,2019,314517,"TWN","5*5",5,5,1,314517
0,55,2019,452852,"TWN","5*5",5,5,1,452852
0,60,2019,222645,"TWN","5*5",5,5,1,222645
0,65,2019,30655,"TWN","5*5",5,5,1,30655
0,80,2019,83549,"TWN","5*5",5,5,1,83549
5,50,2019,37894,"TWN","5*5",5,5,1,37894
5,55,2019,52324,"TWN","5*5",5,5,1,52324
-5,40,2019,82622,"TWN","5*5",5,5,1,82622
-5,45,2019,926149,"TWN","5*5",5,5,1,926149
-5,50,2019,397433,"TWN","5*5",5,5,1,397433
-5,55,2019,40539,"TWN","5*5",5,5,1,40539
-5,60,2019,378224,"TWN","5*5",5,5,1,378224
-5,65,2019,69698,"TWN","5*5",5,5,1,69698
-10,40,2019,8842,"TWN","5*5",5,5,1,8842
-10,45,2019,160224,"TWN","5*5",5,5,1,160224
-10,50,2019,167405,"TWN","5*5",5,5,1,167405
-10,55,2019,82458,"TWN","5*5",5,5,1,82458
-10,60,2019,103779,"TWN","5*5",5,5,1,103779
-10,65,2019,40134,"TWN","5*5",5,5,1,40134
-15,70,2019,17463,"TWN","5*5",5,5,1,17463
-15,75,2019,58147,"TWN","5*5",5,5,1,58147
-30,45,2019,15118,"TWN","5*5",5,5,1,15118
-30,50,2019,21990,"TWN","5*5",5,5,1,21990
-30,55,2019,3093,"TWN","5*5",5,5,1,3093
-35,35,2019,29104,"TWN","5*5",5,5,1,29104
-35,60,2019,16675,"TWN","5*5",5,5,1,16675
-35,90,2019,12936,"TWN","5*5",5,5,1,12936
-35,95,2019,12026,"TWN","5*5",5,5,1,12026
-35,100,2019,252460,"TWN","5*5",5,5,1,252460
-35,105,2019,40700,"TWN","5*5",5,5,1,40700
-40,20,2019,379835,"TWN","5*5",5,5,1,379835
-40,25,2019,577766,"TWN","5*5",5,5,1,577766
-40,30,2019,813582,"TWN","5*5",5,5,1,813582
-40,35,2019,347588,"TWN","5*5",5,5,1,347588
-40,40,2019,225959,"TWN","5*5",5,5,1,225959
-40,45,2019,35087,"TWN","5*5",5,5,1,35087
-40,50,2019,26133,"TWN","5*5",5,5,1,26133
-40,55,2019,20771,"TWN","5*5",5,5,1,20771
-40,60,2019,118133,"TWN","5*5",5,5,1,118133
-40,65,2019,126262,"TWN","5*5",5,5,1,126262
-40,70,2019,708556,"TWN","5*5",5,5,1,708556
-40,80,2019,242633,"TWN","5*5",5,5,1,242633
-40,85,2019,103622,"TWN","5*5",5,5,1,103622
-40,90,2019,240480,"TWN","5*5",5,5,1,240480
-40,95,2019,328873,"TWN","5*5",5,5,1,328873
-40,100,2019,54696,"TWN","5*5",5,5,1,54696
-45,25,2019,4851,"TWN","5*5",5,5,1,4851
-45,40,2019,16978,"TWN","5*5",5,5,1,16978
-45,55,2019,22839,"TWN","5*5",5,5,1,22839
-45,65,2019,87371,"TWN","5*5",5,5,1,87371
-45,70,2019,383726,"TWN","5*5",5,5,1,383726
-45,95,2019,4144,"TWN","5*5",5,5,1,4144
0,50,2019,200087,"TWN","5*5",5,5,1,200087
0,55,2019,108545,"TWN","5*5",5,5,1,108545
0,60,2019,413786,"TWN","5*5",5,5,1,413786
0,65,2019,26640,"TWN","5*5",5,5,1,26640
0,80,2019,52816,"TWN","5*5",5,5,1,52816
0,85,2019,7877,"TWN","5*5",5,5,1,7877
5,50,2019,31744,"TWN","5*5",5,5,1,31744
5,55,2019,564252,"TWN","5*5",5,5,1,564252
5,60,2019,133371,"TWN","5*5",5,5,1,133371
5,65,2019,5560,"TWN","5*5",5,5,1,5560
-5,40,2019,6178,"TWN","5*5",5,5,1,6178
-5,45,2019,818155,"TWN","5*5",5,5,1,818155
-5,50,2019,409193,"TWN","5*5",5,5,1,409193
-5,55,2019,150977,"TWN","5*5",5,5,1,150977
-5,60,2019,230568,"TWN","5*5",5,5,1,230568
-5,65,2019,96636,"TWN","5*5",5,5,1,96636
-5,75,2019,48820,"TWN","5*5",5,5,1,48820
-5,85,2019,25945,"TWN","5*5",5,5,1,25945
-10,45,2019,51127,"TWN","5*5",5,5,1,51127
